_id,name,slug,description,active,isSpecial,isFeatured,onHomepage,isSubCategory,imageUrl,coverImageUrl,icon,color,subCategories[0],subCategories[1],subCategories[2],subCategories[3],subCategories[4],subCategories[5],subCategories[6],subCategories[7],subCategories[8],subCategories[9],subCategories[10],subCategories[11],subCategories[12],subCategories[13],items[0],items[1],items[2],items[3],items[4],items[5],items[6],items[7],items[8],items[9],items[10],items[11],items[12],items[13],items[14],items[15],items[16],items[17],items[18],items[19],items[20],flashSaleDiscount,seo.url,seo.metaTitle,seo.metaDescription,displayOrder,createdAt,updatedAt,parentCategory
672e26b95c04d7efe492fdd8,Vêtements de nuit,vetements-de-nuit,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078149479.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:56:57.848Z,2024-11-08T15:02:29.554Z,67237ee3d4dc8d92e61698ad
672e26cb5c04d7efe492fdec,Vêtements de sport,vetements-de-sport,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078193474.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:57:15.440Z,2024-11-08T15:03:13.540Z,67237ee3d4dc8d92e61698ad
672e26d75c04d7efe492fe00,Vestes femme,vestes-femme,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078178543.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:57:27.656Z,2024-11-08T15:02:58.636Z,67237ee3d4dc8d92e61698ad
672e26f25c04d7efe492fe14,Pull & Gilets,pull--gilets,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078226695.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:57:54.092Z,2024-11-08T15:03:46.762Z,67237ee3d4dc8d92e61698ad
672e27025c04d7efe492fe28,Talons,talons,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078207826.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:58:10.675Z,2024-11-08T15:03:27.889Z,67237ee3d4dc8d92e61698ad
672e271d5c04d7efe492fe3c,Sous vêtements,sous-vetements-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078162377.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:58:37.699Z,2024-11-08T15:02:42.471Z,67237ee3d4dc8d92e61698ad
672e27335c04d7efe492fe50,Chaussures de sports,chaussures-de-sports,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078450588.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:58:59.712Z,2024-11-08T15:07:30.656Z,67237ee3d4dc8d92e61698ad
672e27425c04d7efe492fe7b,Bottes,bottes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078481145.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:59:14.933Z,2024-11-08T15:08:01.210Z,67237ee3d4dc8d92e61698ad
672e27625c04d7efe492fe91,Hoodies & Sweatshirts femme,hoodies--sweatshirts-femme,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078291987.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T14:59:46.727Z,2024-11-08T15:04:52.055Z,67237ee3d4dc8d92e61698ad
672e27895c04d7efe492fea5,Pantalons femmes,pantalons-femmes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078464621.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:00:25.641Z,2024-11-08T15:07:44.681Z,67237ee3d4dc8d92e61698ad
672e27a45c04d7efe492feb9,Sac à Mains,sac-a-mains,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078495257.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:00:52.405Z,2024-11-08T15:08:15.324Z,67237ee3d4dc8d92e61698ad
672e29885c04d7efe4930024,Robes,robes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078611356.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:08:56.993Z,2024-11-08T15:10:11.421Z,67237ee3d4dc8d92e61698ad
672e299d5c04d7efe493003a,Lunettes femmes,lunettes-femmes,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731078622962.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:09:17.350Z,2024-11-08T15:10:23.030Z,67237ee3d4dc8d92e61698ad
672e2afa5c04d7efe49300a7,Chaussures de sport enfant,chaussures-de-sport-enfant,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081172429.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:15:06.390Z,2024-11-13T17:19:42.565Z,6734df0d0be89c22b3ad5e43
672e2b0f5c04d7efe49300bd,Hoodies & Sweatshirts enfants,hoodies--sweatshirts-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081184153.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:15:27.150Z,2024-11-13T17:19:39.545Z,6734df0d0be89c22b3ad5e43
672e2b2b5c04d7efe49300d1,Vestes enfants,vestes-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081232367.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:15:55.306Z,2024-11-13T17:18:39.549Z,6734df0d0be89c22b3ad5e43
672e2b495c04d7efe49300e5,Bottes enfants,bottes-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081203001.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:16:25.221Z,2024-11-13T17:18:41.832Z,6734df0d0be89c22b3ad5e43
672e2b5c5c04d7efe49300f9,Pantalon enfants,pantalon-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081220011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:16:44.061Z,2024-11-13T17:18:43.871Z,6734df0d0be89c22b3ad5e43
672e2b735c04d7efe493010f,Pull & Gilets enfants,pull--gilets-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081248377.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:17:07.205Z,2024-11-13T17:18:46.164Z,6734df0d0be89c22b3ad5e43
672e2b7f5c04d7efe4930123,T-shirts,t-shirts,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081261822.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:17:19.324Z,2024-11-13T17:18:48.346Z,6734df0d0be89c22b3ad5e43
672e2b9c5c04d7efe4930139,Vêtements de sport enfants,vetements-de-sport-enfants,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081278508.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:17:48.318Z,2024-11-13T17:19:36.834Z,6734df0d0be89c22b3ad5e43
672e2bb55c04d7efe493014f,Robes enfants,Robes-Filles,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081292884.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:18:13.327Z,2024-11-13T17:21:40.542Z,6734df020be89c22b3ad5dc9
672e2bca5c04d7efe4930163,Sac à dos,sac-a-dos,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081360980.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:18:34.455Z,2024-11-13T17:19:22.630Z,6734df020be89c22b3ad5dc9
672e2bdc5c04d7efe4930177,Chaussures de sport,chaussures-de-sport,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731081394356.png,,,,,,,,,,,,,,,,,,673479710be89c22b3acbc30,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-08T15:18:52.212Z,2024-11-13T17:19:25.336Z,6734df020be89c22b3ad5dc9
672f5c875c04d7efe4932e47,Alimentation Chien,alimentation-chien,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731679525892.png,,,,672f60615c04d7efe493319a,672f608c5c04d7efe49331d8,672f609f5c04d7efe4933216,672f60b95c04d7efe4933254,672f60de5c04d7efe4933292,,,,,,,,,,6732a037e4f90586dc0cdc4f,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T12:58:47.770Z,2024-11-15T14:05:26.003Z,672224d3d4dc8d92e616885e
672f5d5c5c04d7efe4932e85,Toilettage et Hygiène chien,toilettage-et-hygiene-chien,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731679737576.png,,,,672f61525c04d7efe49332d5,672f627f5c04d7efe4933496,672f62955c04d7efe49334d4,672f62a85c04d7efe4933512,672f62b35c04d7efe4933550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:02:20.229Z,2024-11-15T14:08:57.689Z,672224d3d4dc8d92e616885e
672f5daf5c04d7efe4932ec3,selleries,selleries,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731680050356.gif,,,,672f62e95c04d7efe49336ab,672f63035c04d7efe49336e9,672f630d5c04d7efe4933727,672f63255c04d7efe4933765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:03:43.130Z,2024-11-15T14:14:10.502Z,672224d3d4dc8d92e616885e
672f5dbe5c04d7efe4932f01,Transport,transport,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731681162853.png,,,,672f63675c04d7efe49338ba,672f63715c04d7efe49338f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:03:58.432Z,2024-11-15T14:32:42.975Z,672224d3d4dc8d92e616885e
672f5dd35c04d7efe4932f3f,accesssoires,jeux--jouets-chien,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731419822830.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:04:19.258Z,2024-11-15T14:31:26.806Z,
672f5e0b5c04d7efe4932f7d,Collier & pipettes Anti Puce Chien,collier--pipettes-anti-puce-chien,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731681122751.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:05:15.678Z,2024-11-15T14:32:02.863Z,672224d3d4dc8d92e616885e
672f5e1d5c04d7efe4932fbb,Dressage,dressage,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:05:33.240Z,2024-11-15T14:31:29.642Z,
672f60615c04d7efe493319a,Croquettes Chien,croquettes-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,67329e75e4f90586dc0cd8be,67329ed7e4f90586dc0cdab9,67329f5ee4f90586dc0cdafb,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:15:13.916Z,2024-11-12T00:20:46.222Z,672f5c875c04d7efe4932e47
672f608c5c04d7efe49331d8,Pâtée pour chien,patee-pour-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:15:56.186Z,2024-11-09T13:20:24.326Z,672f5c875c04d7efe4932e47
672f609f5c04d7efe4933216,Friandises Chien,friandises-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:16:15.164Z,2024-11-09T13:20:33.485Z,672f5c875c04d7efe4932e47
672f60b95c04d7efe4933254,Compléments Alimentaires,complements-alimentaires,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:16:41.138Z,2024-11-09T13:20:35.532Z,672f5c875c04d7efe4932e47
672f60de5c04d7efe4933292,Gamelles et Distributeurs,Gamelles-Distributeurs,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:17:18.583Z,2024-11-09T13:32:28.106Z,672f5c875c04d7efe4932e47
672f61525c04d7efe49332d5,Hygiène Dentaire,hygiene-dentaire,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:19:14.811Z,2024-11-09T13:23:28.454Z,672f5d5c5c04d7efe4932e85
672f627f5c04d7efe4933496,Shampoing Chien,shampoing-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:24:15.787Z,2024-11-09T13:25:23.171Z,672f5d5c5c04d7efe4932e85
672f62955c04d7efe49334d4,Brosse pour chien,brosse-pour-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:24:37.871Z,2024-11-09T13:25:26.329Z,672f5d5c5c04d7efe4932e85
672f62a85c04d7efe4933512,Lingettes Chien,lingettes-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:24:56.134Z,2024-11-09T13:25:28.330Z,672f5d5c5c04d7efe4932e85
672f62b35c04d7efe4933550,Eau de Cologne et Déodorants,eau-de-cologne-et-deodorants,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:25:07.353Z,2024-11-09T13:25:30.924Z,672f5d5c5c04d7efe4932e85
672f62e95c04d7efe49336ab,Harnais,harnais,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:26:01.856Z,2024-11-09T13:27:28.848Z,672f5daf5c04d7efe4932ec3
672f63035c04d7efe49336e9,Laisse Chien,laisse-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:26:27.302Z,2024-11-09T13:27:30.470Z,672f5daf5c04d7efe4932ec3
672f630d5c04d7efe4933727,Collier Chien,collier-chien,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:26:37.747Z,2024-11-09T13:27:32.660Z,672f5daf5c04d7efe4932ec3
672f63255c04d7efe4933765,Muselière,museliere,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:27:01.306Z,2024-11-09T13:27:34.468Z,672f5daf5c04d7efe4932ec3
672f63675c04d7efe49338ba,Cage de Transport,cage-de-transport,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:28:07.502Z,2024-11-09T13:28:43.587Z,672f5dbe5c04d7efe4932f01
672f63715c04d7efe49338f8,Sac de Transport,sac-de-transport,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:28:17.894Z,2024-11-09T13:28:45.560Z,672f5dbe5c04d7efe4932f01
672f647e5c04d7efe4933a8d,Alimentations Chats,alimentations-chats,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731683672619.png,,,,672f65425c04d7efe4933de3,672f65565c04d7efe4933e21,672f65615c04d7efe4933e5f,672f656e5c04d7efe4933e9f,672f65785c04d7efe4933edd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:32:46.907Z,2024-11-15T15:14:32.746Z,672224e5d4dc8d92e616886a
672f64925c04d7efe4933acb,accessoires,litieres,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731419928644.png,,,,672f65a15c04d7efe4933ffc,672f65af5c04d7efe493403a,672f65c35c04d7efe4934078,672f65d05c04d7efe49340b6,672f65da5c04d7efe49340f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:33:06.959Z,2024-11-12T13:58:48.745Z,672224e5d4dc8d92e616886a
672f64a35c04d7efe4933b09,Toilettage et Hygiène chats,toilettage-et-hygiene-chats,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684729152.png,,,,672f66015c04d7efe4934266,672f660c5c04d7efe49342a4,672f66165c04d7efe49342e2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:33:23.894Z,2024-11-15T15:32:09.264Z,672224e5d4dc8d92e616886a
672f64b85c04d7efe4933b47,Collier Chat,collier-chat,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684739442.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:33:44.391Z,2024-11-15T15:32:19.563Z,672224e5d4dc8d92e616886a
672f64d35c04d7efe4933b85,Couchage et Arbres à Chat,couchage-et-arbres-a-chat-,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684748855.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:34:11.756Z,2024-11-15T15:32:28.974Z,672224e5d4dc8d92e616886a
672f64e15c04d7efe4933bc3,Transport Chat,transport-chat,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684762389.png,,,,672f66635c04d7efe49344bb,672f66735c04d7efe493451f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:34:25.169Z,2024-11-15T15:32:42.504Z,672224e5d4dc8d92e616886a
672f64f15c04d7efe4933c01,Jouets Chat,jouets-chat,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684775635.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:34:41.180Z,2024-11-15T15:32:55.756Z,672224e5d4dc8d92e616886a
672f64fe5c04d7efe4933c3f,Collier & pipettes Anti Puce Chat,collier--pipettes-anti-puce-chat,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731684934736.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:34:54.120Z,2024-11-15T15:35:34.851Z,672224e5d4dc8d92e616886a
672f65425c04d7efe4933de3,Croquettes Chat,croquettes-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:36:02.408Z,2024-11-09T13:37:14.524Z,672f647e5c04d7efe4933a8d
672f65565c04d7efe4933e21,Pâtée Pour Chat,patee-pour-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:36:22.884Z,2024-11-09T13:37:16.133Z,672f647e5c04d7efe4933a8d
672f65615c04d7efe4933e5f,Friandises Chat,friandises-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:36:33.295Z,2024-11-09T13:37:17.737Z,672f647e5c04d7efe4933a8d
672f656e5c04d7efe4933e9f,Compléments Alimentaires chat,complements-alimentaires-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:36:46.873Z,2024-11-09T13:37:19.581Z,672f647e5c04d7efe4933a8d
672f65785c04d7efe4933edd,Gamelles et Distributeurs chat,gamelles-et-distributeurs-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:36:56.529Z,2024-11-09T13:37:21.521Z,672f647e5c04d7efe4933a8d
672f65a15c04d7efe4933ffc,Litières Absorbante,litieres-absorbante,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:37:37.644Z,2024-11-09T13:38:45.628Z,672f64925c04d7efe4933acb
672f65af5c04d7efe493403a,Litières Agglomérantes,litieres-agglomerantes,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:37:51.555Z,2024-11-09T13:38:47.173Z,672f64925c04d7efe4933acb
672f65c35c04d7efe4934078,Maison de Toilettes,maison-de-toilettes,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:38:11.752Z,2024-11-09T13:38:48.900Z,672f64925c04d7efe4933acb
672f65d05c04d7efe49340b6,Pelles à Litières,pelles-a-litieres,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:38:24.806Z,2024-11-09T13:38:50.553Z,672f64925c04d7efe4933acb
672f65da5c04d7efe49340f4,Bac à Litières,bac-a-litieres,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:38:34.446Z,2024-11-09T13:38:52.331Z,672f64925c04d7efe4933acb
672f66015c04d7efe4934266,Shampoing Chat,shampoing-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:39:13.562Z,2024-11-09T13:40:07.074Z,672f64a35c04d7efe4933b09
672f660c5c04d7efe49342a4,Brosse pour chat,brosse-pour-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:39:24.165Z,2024-11-09T13:40:08.805Z,672f64a35c04d7efe4933b09
672f66165c04d7efe49342e2,Lingettes Chat,lingettes-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:39:34.287Z,2024-11-09T13:40:10.364Z,672f64a35c04d7efe4933b09
672f66635c04d7efe49344bb,Sac de Transport chat,sac-de-transport-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:40:51.243Z,2024-11-09T13:41:21.677Z,672f64e15c04d7efe4933bc3
672f66735c04d7efe493451f,Cage de Transport chat,cage-de-transport-chat,,true,false,false,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:41:07.074Z,2024-11-09T13:41:23.215Z,672f64e15c04d7efe4933bc3
672f66ee5c04d7efe493470a,Alimentation Oiseaux,alimentation-oiseaux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731685361693.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:43:10.291Z,2024-11-15T15:42:41.802Z,672f677c5c04d7efe493483c
672f66f95c04d7efe4934748,Accessoires Oiseaux,accessoires-oiseaux,,true,false,false,false,true,https://yalla.srv.tn/media/categories/images/category-1731685376134.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,2024-11-09T13:43:21.427Z,2024-11-15T15:42:56.250Z,672f677c5c04d7efe493483c
